date,week,sku,product_category,gender,marketplace,fulfillment,color,size,list_price,discount_pct,promo_type,ad_spend,impressions,clicks,cvr,units_sold,revenue,rating,reviews,competitor_price_index,stock_on_hand,stockout_flag,holiday_flag
2024-01-11,2,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Gray,S,85.25,0.076,None,39.05,5658,61,0.0316,14,1102.65,4.21,691,1.012,498,0,0
2024-01-11,2,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Navy,XS,116.2,0.249,None,78.56,6676,77,0.0383,25,2182.18,4.24,855,0.665,455,0,0
2024-01-11,2,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Black,XS,70.65,0.213,None,35.05,4611,38,0.0346,13,722.68,4.07,745,0.789,312,0,0
2024-01-11,2,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Gray,XL,150.95,0.216,None,92.21,6907,79,0.0365,7,828.29,4.16,859,0.78,376,0,0
2024-01-11,2,LE-HOME-BTOWEL,Home,Unisex,Amazon,Seller,Gray,S,30.69,0.224,LightningDeal,25.14,4772,65,0.0386,19,452.37,4.18,763,0.842,328,0,0
2024-01-11,2,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,Gray,L,197.24,0.157,Coupon,77.42,10906,135,0.036,15,2493.32,4.12,745,0.817,298,0,0
2024-01-11,2,LE-OUT-W-DOWN,Outerwear,Women,Amazon,Seller,Black,M,221.57,0.031,Coupon,24.86,8363,110,0.0323,10,2146.67,4.23,704,0.992,268,0,0
2024-01-11,2,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,Seller,Blue,M,48.7,0.313,None,55.99,4248,58,0.0373,21,703.08,4.18,688,0.719,402,0,0
2024-01-11,2,LE-SWIM-W-ONEPC,Swimwear,Women,TikTokShop,FBA,Khaki,S,85.21,0.264,None,8.16,2383,39,0.0364,25,1568.3,4.15,256,0.688,440,0,0
2024-01-11,2,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Green,S,16.74,0.191,DealOfDay,98.04,6845,57,0.0399,52,703.93,4.21,919,0.746,275,0,0
2024-01-11,2,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Khaki,M,22.84,0.136,None,99.97,6959,51,0.0379,32,631.56,4.26,878,0.798,397,0,0
2024-01-12,2,LE-APP-M-OXFORD,Apparel,Men,Walmart,Seller,Green,XS,66.13,0.323,None,28.14,5411,57,0.0356,7,313.53,4.09,151,0.611,422,0,0
2024-01-12,2,LE-APP-M-POLO,Apparel,Men,TargetPlus,FBA,Navy,XS,37.63,0.088,None,41.01,5616,58,0.037,27,926.53,4.23,251,0.901,365,0,0
2024-01-12,2,LE-APP-W-CARDI,Apparel,Women,TargetPlus,Seller,Red,L,60.12,0.085,None,39.62,5577,55,0.0369,18,990.46,4.23,131,0.89,393,0,0
2024-01-12,2,LE-APP-W-CHINO,Apparel,Women,Walmart,FBA,Green,XL,82.24,0.107,None,25.29,4588,34,0.0356,8,587.4,4.15,200,0.925,479,0,0
2024-01-12,2,LE-FOOT-M-BOOT,Footwear,Men,TikTokShop,FBA,Navy,L,124.09,0.237,None,16.66,4611,59,0.0341,9,851.84,4.04,184,0.691,444,0,0
2024-01-12,2,LE-FOOT-W-SNEAK,Footwear,Women,Walmart,FBA,Red,L,71.63,0.128,Clearance,10.2,3622,38,0.0407,15,937.36,4.24,245,0.91,390,0,0
2024-01-12,2,LE-HOME-BEDDNG,Home,Unisex,TargetPlus,Seller,Black,XS,147.41,0.006,None,27.61,4950,40,0.0349,7,1025.72,4.15,205,0.933,356,0,0
2024-01-12,2,LE-HOME-BTOWEL,Home,Unisex,Walmart,FBA,Black,L,29.52,0.222,None,12.24,3821,26,0.0404,25,573.85,4.36,275,0.761,409,0,0
2024-01-12,2,LE-OUT-M-PARKA,Outerwear,Men,Amazon,Seller,Black,L,196.21,0.274,None,42.56,9369,116,0.0382,23,3276.35,4.23,1052,0.737,248,0,0
2024-01-12,2,LE-OUT-W-DOWN,Outerwear,Women,Amazon,Seller,Green,M,209.81,0.071,None,73.51,10898,138,0.0364,20,3896.79,4.21,808,0.827,172,0,0
2024-01-12,2,LE-SWIM-M-TRUNK,Swimwear,Men,TargetPlus,Seller,Red,XL,46.88,0.218,None,14.36,2710,34,0.0317,10,366.51,3.93,185,0.783,526,0,0
2024-01-12,2,LE-SWIM-W-ONEPC,Swimwear,Women,TargetPlus,Seller,White,XL,92.14,0.217,None,10.16,2602,45,0.0337,21,1514.65,4.03,196,0.818,348,0,0
2024-01-12,2,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,Seller,White,XS,18.7,0.312,None,54.34,6230,63,0.035,53,682.22,4.07,787,0.692,233,0,0
2024-01-12,2,LE-UNIF-K-SKIRT,Uniforms,Kids,TargetPlus,Seller,Green,XL,24.06,0.256,None,36.51,5805,30,0.0359,23,411.57,4.12,274,0.73,255,0,0
2024-01-13,2,LE-APP-M-OXFORD,Apparel,Men,TikTokShop,Seller,Navy,XS,74.96,0.0,None,7.32,3347,45,0.0304,3,224.88,4.17,206,1.11,357,0,0
2024-01-13,2,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Black,M,35.54,0.186,None,34.9,5407,68,0.0382,21,607.28,4.26,717,0.801,411,0,0
2024-01-13,2,LE-APP-W-CARDI,Apparel,Women,TargetPlus,FBA,Khaki,M,56.68,0.109,None,27.5,4779,39,0.0358,8,404.15,4.16,219,0.832,348,0,0
2024-01-13,2,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Blue,M,73.36,0.116,None,31.26,5150,43,0.0365,24,1556.06,4.2,797,0.849,455,0,0
2024-01-13,2,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Black,M,129.74,0.163,None,20.37,4276,43,0.0376,7,760.19,4.23,954,0.922,414,0,0
2024-01-13,2,LE-FOOT-W-SNEAK,Footwear,Women,Walmart,Seller,Gray,L,65.16,0.217,DealOfDay,20.56,4587,50,0.0399,20,1020.63,4.21,298,0.863,424,0,0
2024-01-13,2,LE-HOME-BEDDNG,Home,Unisex,Amazon,Seller,Navy,XL,147.76,0.21,None,31.38,5434,41,0.0337,7,817.13,4.03,813,0.743,304,0,0
2024-01-13,2,LE-HOME-BTOWEL,Home,Unisex,Walmart,Seller,Navy,XL,31.5,0.113,Coupon,13.92,3610,40,0.0363,20,558.8,4.14,221,0.858,511,0,0
2024-01-13,2,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,Gray,M,205.84,0.247,None,35.06,9103,107,0.0373,16,2481.3,4.19,729,0.757,242,0,0
2024-01-13,2,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Green,M,256.4,0.065,None,44.2,9830,114,0.0334,12,2875.55,4.32,700,1.047,203,0,0
2024-01-13,2,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Blue,L,47.32,0.295,LightningDeal,45.55,3785,65,0.0368,22,733.57,4.08,781,0.637,517,0,0
2024-01-13,2,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Blue,M,85.01,0.271,DealOfDay,66.35,4418,74,0.036,37,2294.32,4.01,599,0.669,351,0,0
2024-01-13,2,LE-UNIF-K-POLO,Uniforms,Kids,TikTokShop,FBA,Gray,XL,18.49,0.221,None,11.53,3751,33,0.0343,41,590.45,4.05,460,0.728,461,0,0
2024-01-13,2,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Red,XS,23.44,0.187,None,100.12,6780,54,0.0359,28,533.43,4.15,860,0.754,430,0,0
2024-01-14,2,LE-APP-M-OXFORD,Apparel,Men,TargetPlus,Seller,Navy,XL,61.95,0.052,None,23.18,4753,45,0.0353,11,646.04,4.16,229,0.851,458,0,0
2024-01-14,2,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Khaki,S,37.91,0.037,None,28.7,5558,64,0.035,19,693.29,4.15,804,0.885,401,0,0
2024-01-14,2,LE-APP-W-CARDI,Apparel,Women,TikTokShop,Seller,Khaki,XS,62.13,0.128,None,77.28,6635,63,0.0345,11,595.7,4.09,199,0.912,478,0,0
2024-01-14,2,LE-APP-W-CHINO,Apparel,Women,TikTokShop,FBA,Blue,XL,80.2,0.191,None,13.97,4303,39,0.0369,20,1297.76,4.19,151,0.804,392,0,0
2024-01-14,2,LE-FOOT-M-BOOT,Footwear,Men,Walmart,FBA,Black,M,126.99,0.09,Clearance,37.53,5887,68,0.0361,16,1848.34,4.3,159,1.038,258,0,0
2024-01-14,2,LE-FOOT-W-SNEAK,Footwear,Women,TargetPlus,FBA,Red,XL,75.71,0.276,None,9.3,3699,34,0.0395,14,767.32,4.29,163,0.786,298,0,0
2024-01-14,2,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Gray,XL,139.55,0.148,LightningDeal,25.36,4761,50,0.0377,14,1664.93,4.16,608,0.746,345,0,0
2024-01-14,2,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Khaki,S,29.33,0.278,None,62.38,6356,48,0.0399,23,487.05,4.31,659,0.704,376,0,0
2024-01-14,2,LE-OUT-M-PARKA,Outerwear,Men,Amazon,Seller,Green,XL,198.39,0.16,Coupon,23.04,8490,113,0.0341,12,1999.55,4.02,875,0.871,494,0,0
2024-01-14,2,LE-OUT-W-DOWN,Outerwear,Women,TargetPlus,Seller,Blue,L,221.24,0.064,None,19.38,7875,106,0.033,9,1863.51,4.04,91,0.929,183,0,0
2024-01-14,2,LE-SWIM-M-TRUNK,Swimwear,Men,TikTokShop,FBA,White,L,51.69,0.396,DealOfDay,11.75,3015,43,0.0372,24,748.76,4.04,181,0.657,462,0,0
2024-01-14,2,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Navy,XS,97.2,0.504,Coupon,182.08,5528,105,0.0359,52,2507.19,4.05,917,0.6,320,0,0
2024-01-14,2,LE-UNIF-K-POLO,Uniforms,Kids,TargetPlus,Seller,White,M,18.25,0.14,DealOfDay,74.51,6538,66,0.039,28,439.46,4.19,435,0.834,420,0,0
2024-01-14,2,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Navy,M,24.77,0.28,DealOfDay,171.04,7334,61,0.0393,54,962.8,4.16,708,0.791,586,0,0
2024-01-15,3,LE-APP-M-OXFORD,Apparel,Men,TikTokShop,FBA,Khaki,M,71.12,0.034,None,46.01,5487,55,0.03,8,549.74,4.13,354,1.021,443,0,0
2024-01-15,3,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Green,S,36.48,0.085,None,84.02,6710,65,0.0385,26,867.9,4.31,893,0.844,459,0,0
2024-01-15,3,LE-APP-W-CARDI,Apparel,Women,Walmart,Seller,Navy,M,55.98,0.231,None,7.62,3295,40,0.0376,17,731.49,4.22,518,0.695,514,0,0
2024-01-15,3,LE-APP-W-CHINO,Apparel,Women,Walmart,FBA,Blue,S,75.9,0.296,Coupon,41.16,5594,55,0.0379,28,1495.94,4.17,491,0.657,318,0,0
2024-01-15,3,LE-FOOT-M-BOOT,Footwear,Men,Walmart,FBA,Gray,L,141.72,0.135,Coupon,10.81,3763,38,0.0325,11,1348.68,4.2,280,0.97,429,0,0
2024-01-15,3,LE-FOOT-W-SNEAK,Footwear,Women,Walmart,Seller,Black,M,70.92,0.147,DealOfDay,11.29,4079,61,0.0403,9,544.72,4.25,330,0.908,404,0,0
2024-01-15,3,LE-HOME-BEDDNG,Home,Unisex,TargetPlus,FBA,Gray,M,144.38,0.077,None,34.98,5127,51,0.0366,2,266.65,4.22,367,0.893,462,0,0
2024-01-15,3,LE-HOME-BTOWEL,Home,Unisex,TargetPlus,Seller,Blue,M,28.81,0.101,None,93.4,6660,61,0.0364,23,595.48,4.2,75,0.925,395,0,0
2024-01-15,3,LE-OUT-M-PARKA,Outerwear,Men,TargetPlus,FBA,Red,XL,200.7,0.127,None,21.16,8217,95,0.0361,13,2278.28,4.17,499,0.92,318,0,0
2024-01-15,3,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Navy,M,214.59,0.234,None,20.08,8015,115,0.0381,19,3123.79,4.24,737,0.735,309,0,0
2024-01-15,3,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Blue,XL,52.49,0.43,None,22.84,3624,52,0.0365,17,508.92,4.11,745,0.648,364,0,0
2024-01-15,3,LE-SWIM-W-ONEPC,Swimwear,Women,Walmart,Seller,Khaki,L,93.86,0.389,None,16.94,2937,45,0.0352,26,1491.19,4.05,241,0.606,390,0,0
2024-01-15,3,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Khaki,M,19.66,0.041,Coupon,25.57,5184,53,0.0314,34,641.32,4.17,636,1.069,334,0,0
2024-01-15,3,LE-UNIF-K-SKIRT,Uniforms,Kids,Walmart,FBA,Blue,L,23.5,0.104,None,14.81,4151,24,0.0382,12,252.64,4.29,301,0.893,438,0,0
2024-01-16,3,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Green,L,66.08,0.169,None,34.76,4979,46,0.0386,13,713.94,4.28,812,0.856,294,0,0
2024-01-16,3,LE-APP-M-POLO,Apparel,Men,TikTokShop,Seller,Black,L,38.39,0.163,None,31.8,4764,46,0.0369,17,546.09,4.2,320,0.821,346,0,0
2024-01-16,3,LE-APP-W-CARDI,Apparel,Women,Amazon,Seller,Red,M,64.68,0.309,None,41.6,5232,47,0.0355,17,760.26,4.09,932,0.771,366,0,0
2024-01-16,3,LE-APP-W-CHINO,Apparel,Women,TargetPlus,Seller,White,XL,80.91,0.206,Coupon,13.56,3849,33,0.0376,35,2247.58,4.18,327,0.82,411,0,0
2024-01-16,3,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Blue,XS,129.42,0.184,LightningDeal,24.28,4280,58,0.0386,8,845.24,4.19,475,0.845,358,0,0
2024-01-16,3,LE-FOOT-W-SNEAK,Footwear,Women,Walmart,FBA,Gray,XS,68.03,0.13,None,8.94,3509,44,0.0344,13,769.19,4.09,208,0.826,535,0,0
2024-01-16,3,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Green,XS,145.19,0.064,Clearance,24.44,4675,49,0.0367,11,1494.71,4.08,870,0.885,327,0,0
2024-01-16,3,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Black,XS,27.14,0.152,None,48.18,5824,61,0.0374,26,598.1,4.23,769,0.859,281,0,0
2024-01-16,3,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,Red,M,187.74,0.227,None,24.89,7957,101,0.0354,22,3193.17,4.11,1009,0.702,205,0,0
2024-01-16,3,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Black,M,226.51,0.172,None,56.17,10561,127,0.0364,13,2437.6,4.17,874,0.801,245,0,0
2024-01-16,3,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Khaki,S,49.26,0.263,None,106.85,4833,68,0.035,21,762.78,4.08,847,0.859,396,0,0
2024-01-16,3,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Khaki,L,90.15,0.389,Coupon,23.71,3205,40,0.0351,35,1928.46,4.01,904,0.613,491,0,0
2024-01-16,3,LE-UNIF-K-POLO,Uniforms,Kids,Walmart,Seller,Black,XL,17.81,0.207,Coupon,14.25,3810,38,0.0408,18,254.29,4.33,309,0.745,224,0,0
2024-01-16,3,LE-UNIF-K-SKIRT,Uniforms,Kids,TargetPlus,FBA,White,M,24.16,0.248,None,16.73,4444,50,0.0392,31,563.01,4.29,132,0.663,430,0,0
2024-01-17,3,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Navy,M,70.68,0.192,None,11.86,3971,37,0.0352,10,571.0,4.11,1036,0.873,448,0,0
2024-01-17,3,LE-APP-M-POLO,Apparel,Men,TikTokShop,FBA,Red,M,40.11,0.091,None,34.33,5526,42,0.0333,21,766.01,4.04,361,0.947,383,0,0
2024-01-17,3,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Green,M,60.03,0.131,None,22.79,4756,50,0.0351,17,886.44,4.12,801,0.866,365,0,0
2024-01-17,3,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Navy,XL,73.72,0.225,None,67.82,6748,69,0.0363,30,1713.99,4.15,821,0.711,387,0,0
2024-01-17,3,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,White,XL,132.6,0.043,None,139.65,7282,72,0.0316,6,761.39,4.23,792,0.969,562,0,0
2024-01-17,3,LE-FOOT-W-SNEAK,Footwear,Women,TargetPlus,FBA,Khaki,S,73.77,0.284,None,8.3,3193,30,0.0389,14,739.34,4.26,352,0.739,462,0,0
2024-01-17,3,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Red,L,154.86,0.147,None,24.9,4815,57,0.0302,3,396.34,4.11,744,0.977,468,0,0
2024-01-17,3,LE-HOME-BTOWEL,Home,Unisex,TargetPlus,FBA,Khaki,XL,29.65,0.12,Coupon,13.7,4049,43,0.0369,55,1435.27,4.17,37,0.841,477,0,0
2024-01-17,3,LE-OUT-M-PARKA,Outerwear,Men,TikTokShop,Seller,Green,XL,215.4,0.136,None,25.36,8455,102,0.0292,18,3351.83,4.06,311,1.006,199,0,0
2024-01-17,3,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,White,XL,220.67,0.153,None,14.83,6996,102,0.0357,12,2242.29,4.15,988,0.801,144,0,0
2024-01-17,3,LE-SWIM-M-TRUNK,Swimwear,Men,TargetPlus,Seller,Gray,XS,46.03,0.274,None,20.96,3574,58,0.0383,21,702.18,4.24,244,0.65,486,0,0
2024-01-17,3,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Navy,XS,83.17,0.399,Coupon,34.87,3825,75,0.0395,55,2749.83,4.21,802,0.6,471,0,0
2024-01-17,3,LE-UNIF-K-POLO,Uniforms,Kids,Walmart,FBA,Green,M,18.16,0.234,LightningDeal,62.92,6204,62,0.0391,74,1029.16,4.2,138,0.69,450,0,0
2024-01-17,3,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,White,L,24.28,0.042,None,110.32,7132,52,0.031,23,534.81,4.19,722,0.982,281,0,0
2024-01-18,3,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Blue,L,67.57,0.129,None,18.77,4095,61,0.0348,5,294.26,4.11,519,0.9,450,0,0
2024-01-18,3,LE-APP-M-POLO,Apparel,Men,Walmart,FBA,Blue,L,35.52,0.114,None,21.79,4579,29,0.0371,26,817.8,4.23,242,0.762,473,0,0
2024-01-18,3,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Black,XS,57.55,0.053,None,51.18,6240,60,0.0283,10,544.97,4.03,838,0.988,423,0,0
2024-01-18,3,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Khaki,L,72.42,0.222,None,88.41,6703,66,0.0372,26,1464.91,4.2,724,0.72,460,0,0
2024-01-18,3,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Navy,XL,125.82,0.112,Coupon,31.74,5153,56,0.039,12,1340.97,4.28,622,0.874,267,0,0
2024-01-18,3,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Gray,L,72.76,0.075,None,53.03,5680,70,0.0316,7,471.07,4.21,573,0.957,251,0,0
2024-01-18,3,LE-HOME-BEDDNG,Home,Unisex,TargetPlus,Seller,White,XL,150.37,0.275,None,32.78,5199,50,0.0388,7,763.31,4.26,242,0.74,373,0,0
2024-01-18,3,LE-HOME-BTOWEL,Home,Unisex,Walmart,FBA,Red,L,30.43,0.0,None,19.9,4453,45,0.0311,15,456.45,4.21,298,1.035,375,0,0
2024-01-18,3,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,Navy,XS,206.65,0.186,None,47.53,10057,124,0.0359,17,2861.04,4.14,883,0.808,322,0,0
2024-01-18,3,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Khaki,XS,237.03,0.378,LightningDeal,41.78,9151,123,0.0396,21,3097.96,4.18,741,0.6,196,0,0
2024-01-18,3,LE-SWIM-M-TRUNK,Swimwear,Men,TikTokShop,FBA,Gray,M,46.82,0.291,None,24.99,3383,46,0.0356,19,630.96,4.1,228,0.658,388,0,0
2024-01-18,3,LE-SWIM-W-ONEPC,Swimwear,Women,Walmart,FBA,Blue,XL,84.33,0.371,LightningDeal,23.56,3319,68,0.0428,32,1696.26,4.33,412,0.6,393,0,0
2024-01-18,3,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Navy,M,19.28,0.298,None,9.11,3382,29,0.0376,49,663.16,4.19,1128,0.683,335,0,0
2024-01-18,3,LE-UNIF-K-SKIRT,Uniforms,Kids,TargetPlus,FBA,Navy,L,24.01,0.117,None,8.17,3402,29,0.0377,18,381.47,4.26,107,0.816,262,0,0
2024-01-19,3,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Black,M,66.47,0.098,None,21.5,4757,44,0.0374,12,719.19,4.25,889,0.872,480,0,0
2024-01-19,3,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,White,M,37.43,0.1,None,52.38,5796,61,0.038,26,875.63,4.28,691,0.851,317,0,0
2024-01-19,3,LE-APP-W-CARDI,Apparel,Women,Amazon,Seller,Navy,XL,57.96,0.212,None,87.19,6566,55,0.0379,15,685.03,4.24,803,0.753,444,0,0
2024-01-19,3,LE-APP-W-CHINO,Apparel,Women,Walmart,Seller,Green,XS,74.91,0.025,LightningDeal,20.87,4709,42,0.0408,15,1095.67,4.36,169,0.911,425,0,0
2024-01-19,3,LE-FOOT-M-BOOT,Footwear,Men,Walmart,FBA,Black,L,130.1,0.141,None,32.95,5249,48,0.0366,10,1117.62,4.19,250,0.858,428,0,0
2024-01-19,3,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,Seller,Green,M,69.87,0.222,Coupon,156.1,7649,114,0.041,16,870.17,4.33,763,0.801,437,0,0
2024-01-19,3,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Green,L,148.27,0.17,None,26.72,4928,35,0.0351,7,861.87,4.11,821,0.81,334,0,0
2024-01-19,3,LE-HOME-BTOWEL,Home,Unisex,Amazon,Seller,Blue,XS,28.76,0.105,None,41.53,5528,52,0.0383,32,823.96,4.29,788,0.871,356,0,0
2024-01-19,3,LE-OUT-M-PARKA,Outerwear,Men,TikTokShop,Seller,White,L,201.08,0.246,DealOfDay,18.79,7939,112,0.0412,23,3487.23,4.26,263,0.774,182,0,0
2024-01-19,3,LE-OUT-W-DOWN,Outerwear,Women,Amazon,Seller,Navy,L,256.3,0.145,None,40.64,9260,127,0.0339,10,2192.12,4.06,708,0.912,199,0,0
2024-01-19,3,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,White,XS,48.23,0.262,None,40.31,3994,63,0.0373,15,534.0,4.19,894,0.782,285,0,0
2024-01-19,3,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,White,XL,81.9,0.266,Coupon,15.7,2793,51,0.039,14,841.41,4.23,1090,0.692,294,0,0
2024-01-19,3,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Red,L,17.84,0.084,Clearance,29.72,5132,58,0.0388,57,931.43,4.17,738,0.815,468,0,0
2024-01-19,3,LE-UNIF-K-SKIRT,Uniforms,Kids,Walmart,FBA,Khaki,M,23.47,0.21,None,18.72,4417,29,0.0359,30,555.98,4.14,107,0.751,258,0,0
2024-01-20,3,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Navy,XL,68.14,0.0,None,38.05,5385,48,0.0306,5,340.7,4.18,732,0.97,328,0,0
2024-01-20,3,LE-APP-M-POLO,Apparel,Men,Walmart,Seller,Black,M,40.08,0.139,LightningDeal,18.59,5280,83,0.0403,28,965.85,4.29,395,0.864,537,0,0
2024-01-20,3,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Red,XS,56.25,0.115,None,53.42,5781,50,0.0358,24,1195.29,4.17,587,0.773,304,0,0
2024-01-20,3,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Blue,M,80.12,0.019,Coupon,48.63,5770,58,0.031,24,1886.64,4.16,561,0.969,569,0,0
2024-01-20,3,LE-FOOT-M-BOOT,Footwear,Men,Amazon,Seller,Navy,XS,121.77,0.082,Coupon,25.11,4785,64,0.038,5,558.85,4.24,796,0.857,440,0,0
2024-01-20,3,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Gray,M,70.37,0.306,LightningDeal,69.56,6441,83,0.042,26,1269.74,4.31,884,0.743,512,0,0
2024-01-20,3,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Gray,XS,147.63,0.048,Coupon,50.95,5815,73,0.0338,7,983.5,4.31,847,0.962,461,0,0
2024-01-20,3,LE-HOME-BTOWEL,Home,Unisex,TargetPlus,FBA,Navy,L,27.85,0.228,None,36.15,5303,51,0.0402,27,580.14,4.34,205,0.73,489,0,0
2024-01-20,3,LE-OUT-M-PARKA,Outerwear,Men,TargetPlus,FBA,White,S,187.68,0.068,None,24.7,8363,90,0.0367,7,1224.35,4.22,322,0.876,190,0,0
2024-01-20,3,LE-OUT-W-DOWN,Outerwear,Women,TargetPlus,Seller,Khaki,M,229.91,0.037,Coupon,17.67,7608,101,0.0327,16,3543.78,4.25,297,0.985,191,0,0
2024-01-20,3,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Black,XL,49.92,0.283,None,28.3,3210,61,0.0366,24,859.15,4.15,960,0.694,436,0,0
2024-01-20,3,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,Seller,Blue,XS,95.15,0.366,None,48.24,4590,61,0.0362,48,2895.0,4.11,1214,0.668,369,0,0
2024-01-20,3,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Red,XS,19.07,0.186,LightningDeal,26.6,4976,38,0.0416,44,682.94,4.33,777,0.835,487,0,0
2024-01-20,3,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Blue,XS,21.15,0.176,None,41.08,5430,49,0.0373,26,453.06,4.22,796,0.728,449,0,0
2024-01-21,3,LE-APP-M-OXFORD,Apparel,Men,TargetPlus,Seller,Blue,XS,60.59,0.112,LightningDeal,14.37,4053,37,0.04,14,753.4,4.28,267,0.733,376,0,0
2024-01-21,3,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Khaki,S,39.83,0.152,Coupon,40.17,5629,61,0.036,28,946.23,4.12,770,0.929,432,0,0
2024-01-21,3,LE-APP-W-CARDI,Apparel,Women,TargetPlus,FBA,Gray,S,60.9,0.091,None,15.58,4321,40,0.0307,10,553.41,4.16,264,1.108,414,0,0
2024-01-21,3,LE-APP-W-CHINO,Apparel,Women,TargetPlus,FBA,Blue,S,78.25,0.03,None,6.04,2387,24,0.0372,9,682.79,4.26,295,0.877,467,0,0
2024-01-21,3,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Blue,L,125.67,0.211,Coupon,45.66,5871,64,0.0384,11,1091.17,4.22,851,0.76,404,0,0
2024-01-21,3,LE-FOOT-W-SNEAK,Footwear,Women,Walmart,FBA,Gray,L,72.75,0.101,Coupon,25.25,5123,61,0.0377,18,1177.71,4.22,212,0.846,334,0,0
2024-01-21,3,LE-HOME-BEDDNG,Home,Unisex,TargetPlus,FBA,White,S,141.49,0.077,None,15.23,4440,44,0.0352,5,653.24,4.15,402,0.911,407,0,0
2024-01-21,3,LE-HOME-BTOWEL,Home,Unisex,Amazon,Seller,White,S,27.59,0.176,Coupon,29.77,4964,61,0.0347,40,909.5,4.05,828,0.804,280,0,0
2024-01-21,3,LE-OUT-M-PARKA,Outerwear,Men,TikTokShop,Seller,Black,XS,211.75,0.064,None,8.46,6087,82,0.0306,6,1189.23,4.16,257,1.02,168,0,0
