timestamp,shift,line_id,machine_id,product_code,batch_id,operator_id,operator_experience,days_since_maintenance,maintenance_status,target_temp_c,actual_temp_c,humidity_percent,pressure_bar,vibration_mm_s,line_speed_units_min,window_minutes,throughput_units,defect_rate_percent,scrap_kg,downtime_minutes,energy_kwh,ambient_temp_c,quality_alert
2025-10-28T13:50:55.475814,Day,L1,L1-M4,P-NYLON,B251028-545,OP-1,expert,14.4,ok,74.3,74.7,66.2,4.88,3.64,133.4,15,2001,0.77,11.91,3.14,65.67,25.8,False
2025-10-28T14:02:55.475814,Day,L1,L1-M5,P-NYLON,B251028-108,OP-3,novice,28.6,due_soon,74.7,76.6,57.5,6.13,4.33,118.2,9,1064,3.1,28.27,5.43,51.33,27.5,False
2025-10-28T14:08:55.475814,Swing,L3,L3-M4,P-ABS,B251028-118,OP-5,expert,34.4,overdue,74.3,73.7,50.3,5.03,6.0,132.5,14,1854,2.64,40.01,8.9,62.96,21.8,True
2025-10-28T15:08:55.475814,Day,L2,L2-M1,P-ABS,B251028-715,OP-1,expert,21.9,ok,75.6,75.0,44.5,6.14,4.28,119.1,9,1071,0.82,9.42,4.05,50.91,24.3,False
2025-10-28T16:02:55.475814,Night,L3,L3-M3,P-PEEK,B251028-278,OP-4,intermediate,26.7,due_soon,72.0,72.8,52.2,5.69,3.61,107.2,8,857,1.89,12.49,7.94,46.71,23.2,False
2025-10-28T16:29:55.475814,Night,L1,L1-M5,P-ABS,B251028-689,OP-1,expert,36.6,overdue,73.0,72.4,50.0,5.25,5.29,124.7,15,1870,2.37,49.83,10.8,62.78,28.9,True
2025-10-28T16:58:55.475814,Day,L1,L1-M5,P-PP,B251028-515,OP-2,intermediate,0.0,ok,73.3,74.6,52.9,5.71,2.76,106.0,12,1272,1.32,12.8,2.35,53.96,26.4,False
2025-10-28T17:23:55.475814,Day,L2,L2-M6,P-PP,B251028-212,OP-3,novice,13.2,ok,73.9,74.4,50.8,4.92,3.74,113.7,11,1251,2.55,38.0,2.97,53.54,25.7,False
2025-10-28T18:40:55.475814,Day,L4,L4-M6,P-PP,B251028-556,OP-4,intermediate,16.1,ok,73.0,72.7,60.9,5.49,3.39,130.6,9,1175,1.73,19.54,3.44,51.74,23.0,False
2025-10-28T19:00:55.475814,Swing,L2,L2-M4,P-ABS,B251028-457,OP-4,intermediate,24.7,due_soon,72.3,74.4,50.1,5.5,4.27,128.3,11,1411,1.89,26.76,4.96,56.12,22.4,False
2025-10-28T19:38:55.475814,Swing,L2,L2-M3,P-ABS,B251028-279,OP-4,intermediate,13.3,ok,72.2,74.1,38.5,5.02,2.98,109.5,14,1533,1.96,31.95,3.98,57.97,18.7,False
2025-10-28T20:05:55.475814,Night,L3,L3-M4,P-PEEK,B251028-951,OP-3,novice,19.4,ok,73.8,71.9,65.9,5.29,3.41,119.6,10,1196,3.4,36.16,4.31,51.79,24.5,False
2025-10-28T21:05:55.475814,Swing,L3,L3-M2,P-ABS,B251028-906,OP-5,expert,28.3,due_soon,74.1,72.1,60.8,5.12,4.38,112.5,15,1687,2.09,23.26,5.28,59.74,25.5,False
2025-10-28T21:35:55.475814,Day,L4,L4-M3,P-PEEK,B251028-881,OP-2,intermediate,20.0,ok,73.2,74.5,30.9,5.5,2.94,121.6,10,1215,1.36,12.81,2.56,53.04,28.0,False
2025-10-28T22:31:55.475814,Swing,L4,L4-M5,P-PEEK,B251028-749,OP-5,expert,7.6,ok,75.5,77.0,28.4,5.08,3.91,110.6,15,1659,1.55,16.67,1.36,61.0,23.7,False
2025-10-28T22:45:55.475814,Swing,L2,L2-M3,P-ABS,B251028-223,OP-5,expert,14.8,ok,72.0,73.1,51.6,5.38,2.07,134.8,8,1078,1.3,8.71,4.08,50.33,25.2,False
2025-10-28T22:48:55.475814,Day,L1,L1-M2,P-NYLON,B251028-704,OP-3,novice,23.5,due_soon,74.5,74.6,41.9,5.71,3.41,100.3,11,1102,2.48,31.96,4.61,51.27,28.9,False
2025-10-28T23:31:55.475814,Day,L4,L4-M5,P-NYLON,B251028-898,OP-2,intermediate,13.5,ok,73.1,78.7,29.9,5.31,2.67,129.9,13,1688,2.84,48.56,2.53,62.07,25.8,False
2025-10-28T23:46:55.475814,Day,L3,L3-M5,P-ABS,B251028-806,OP-1,expert,42.5,overdue,74.6,79.9,44.8,5.5,6.21,125.4,11,1379,3.83,58.29,10.92,57.53,29.9,True
2025-10-28T23:59:55.475814,Day,L1,L1-M2,P-ABS,B251028-282,OP-5,expert,26.1,due_soon,75.6,73.4,53.5,5.43,4.01,109.9,11,1208,0.9,10.54,4.38,52.53,24.2,False
2025-10-29T00:06:55.475814,Day,L4,L4-M4,P-PP,B251029-838,OP-1,expert,11.7,ok,73.4,79.8,57.6,5.38,3.22,131.0,12,1571,2.63,43.64,4.56,60.58,25.5,False
2025-10-29T00:35:55.475814,Swing,L1,L1-M4,P-ABS,B251029-409,OP-1,expert,25.9,due_soon,75.5,78.2,63.4,5.36,3.03,135.8,9,1222,2.2,23.64,4.37,54.42,22.2,False
2025-10-29T00:46:55.475814,Day,L4,L4-M1,P-PEEK,B251029-166,OP-1,expert,19.1,ok,72.1,72.7,48.1,6.07,2.83,120.1,12,1440,0.78,7.3,2.3,56.01,20.9,False
2025-10-29T00:47:55.475814,Day,L4,L4-M3,P-ABS,B251029-861,OP-4,intermediate,9.4,ok,75.3,75.5,52.5,5.11,2.93,120.3,15,1804,1.41,26.12,4.02,62.78,28.2,False
2025-10-29T02:20:55.475814,Swing,L2,L2-M1,P-NYLON,B251029-164,OP-2,intermediate,47.8,overdue,74.5,73.9,45.1,5.26,5.1,114.3,12,1371,2.61,25.59,10.07,55.3,21.1,False
2025-10-29T03:10:55.475814,Night,L3,L3-M4,P-PP,B251029-280,OP-2,intermediate,26.6,due_soon,72.1,73.1,38.7,5.39,3.16,133.1,13,1729,2.13,28.23,8.48,60.78,23.2,False
2025-10-29T03:27:55.475814,Day,L2,L2-M1,P-NYLON,B251029-853,OP-5,expert,23.2,due_soon,73.3,72.4,45.2,5.84,3.61,114.7,14,1605,0.99,18.78,3.96,58.51,25.5,False
2025-10-29T03:37:55.475814,Swing,L4,L4-M2,P-PEEK,B251029-867,OP-5,expert,1.4,ok,74.4,76.8,43.1,5.62,3.04,115.6,10,1156,1.48,11.67,2.47,52.87,18.0,False
2025-10-29T05:08:55.475814,Day,L1,L1-M5,P-ABS,B251029-791,OP-5,expert,30.8,overdue,74.4,77.1,44.9,5.51,4.98,107.3,12,1287,2.53,25.92,9.57,55.08,26.9,False
2025-10-29T06:45:55.475814,Swing,L3,L3-M2,P-ABS,B251029-144,OP-4,intermediate,18.8,ok,75.6,75.6,40.3,5.19,3.08,112.0,14,1567,1.94,21.26,3.4,59.05,22.4,False
2025-10-29T07:05:55.475814,Swing,L3,L3-M2,P-PP,B251029-622,OP-3,novice,14.9,ok,72.2,72.2,47.9,5.03,2.99,92.1,13,1196,2.26,31.28,2.67,51.91,24.4,False
2025-10-29T07:28:55.475814,Day,L3,L3-M4,P-NYLON,B251029-964,OP-3,novice,15.7,ok,73.9,75.7,41.6,5.27,3.21,151.4,8,1210,2.09,29.92,3.77,53.36,23.0,False
2025-10-29T08:17:55.475814,Swing,L3,L3-M6,P-PP,B251029-767,OP-5,expert,8.8,ok,75.1,75.4,49.1,5.49,3.6,102.1,12,1225,1.25,16.03,2.41,53.48,23.9,False
2025-10-29T09:04:55.475814,Swing,L3,L3-M5,P-ABS,B251029-390,OP-2,intermediate,19.6,ok,75.1,74.4,44.1,5.39,3.21,98.2,10,982,1.58,10.51,4.16,49.26,21.3,False
2025-10-29T09:16:55.475814,Night,L2,L2-M6,P-PP,B251029-818,OP-1,expert,38.8,overdue,76.0,76.0,51.3,5.44,4.87,129.1,14,1806,2.58,52.86,10.74,63.01,24.3,False
2025-10-29T09:32:55.475814,Day,L1,L1-M6,P-PP,B251029-343,OP-4,intermediate,16.2,ok,75.6,75.3,60.7,5.28,3.07,120.9,14,1692,1.81,18.88,1.89,60.94,24.3,False
2025-10-29T09:40:55.475814,Swing,L1,L1-M2,P-ABS,B251029-248,OP-1,expert,42.2,overdue,72.7,77.3,54.2,5.33,5.87,127.1,10,1271,3.35,45.19,11.07,54.88,22.5,True
2025-10-29T09:53:55.475814,Night,L4,L4-M6,P-ABS,B251029-658,OP-4,intermediate,24.8,due_soon,72.4,71.9,58.1,5.19,2.96,134.3,8,1074,2.28,18.65,5.35,49.86,22.6,False
2025-10-29T10:42:55.475814,Swing,L3,L3-M4,P-ABS,B251029-291,OP-4,intermediate,16.7,ok,75.6,80.0,42.7,5.59,3.29,109.8,15,1646,3.03,44.44,3.46,61.84,27.1,False
2025-10-29T13:01:55.475814,Swing,L1,L1-M4,P-NYLON,B251029-485,OP-2,intermediate,27.6,due_soon,75.2,82.0,49.2,5.42,3.23,105.4,14,1475,4.25,66.63,6.21,59.8,23.0,True
2025-10-29T13:18:55.475814,Swing,L4,L4-M4,P-PP,B251029-762,OP-5,expert,19.1,ok,76.0,79.3,55.8,4.93,2.75,138.0,12,1655,2.95,30.53,2.57,61.75,20.4,False
2025-10-29T13:53:55.475814,Day,L4,L4-M4,P-NYLON,B251029-866,OP-3,novice,14.2,ok,73.4,72.7,46.8,5.45,3.57,123.5,11,1358,1.97,23.39,2.31,54.69,27.7,False
2025-10-29T14:38:55.475814,Day,L1,L1-M5,P-PEEK,B251029-945,OP-5,expert,0.0,ok,75.7,76.6,42.9,5.15,3.5,129.2,12,1550,1.53,17.88,4.23,59.11,27.2,False
2025-10-29T15:08:55.475814,Swing,L1,L1-M5,P-PP,B251029-645,OP-4,intermediate,20.6,ok,75.9,81.0,47.4,5.14,3.48,116.7,15,1750,3.8,68.19,5.59,63.86,26.9,True
2025-10-29T15:35:55.475814,Night,L2,L2-M4,P-ABS,B251029-707,OP-5,expert,13.1,ok,75.0,78.3,54.0,5.41,4.3,123.0,15,1845,2.86,56.02,4.59,64.44,25.7,False
2025-10-29T15:38:55.475814,Swing,L4,L4-M1,P-ABS,B251029-819,OP-4,intermediate,19.0,ok,74.0,73.8,46.8,5.24,3.43,108.6,10,1085,1.99,17.89,3.47,50.7,26.0,False
2025-10-29T16:34:55.475814,Night,L1,L1-M1,P-ABS,B251029-937,OP-5,expert,23.3,due_soon,74.2,76.5,48.6,5.78,4.34,113.9,13,1481,2.32,22.01,8.12,57.96,23.2,False
2025-10-29T18:23:55.475814,Night,L2,L2-M5,P-NYLON,B251029-836,OP-5,expert,19.0,ok,73.6,72.8,48.1,4.96,3.22,117.5,9,1057,1.51,12.67,4.23,49.91,21.5,False
2025-10-29T20:04:55.475814,Swing,L4,L4-M3,P-ABS,B251029-690,OP-2,intermediate,25.0,due_soon,73.8,79.7,39.4,5.41,3.37,125.1,10,1251,3.71,30.74,6.92,55.41,21.0,False
2025-10-29T20:27:55.475814,Swing,L1,L1-M3,P-ABS,B251029-740,OP-5,expert,20.3,ok,72.4,77.1,46.8,5.54,4.01,116.9,10,1169,1.76,16.79,2.47,53.18,25.4,False
2025-10-29T20:43:55.475814,Night,L2,L2-M5,P-ABS,B251029-420,OP-1,expert,14.9,ok,74.9,75.8,48.8,5.13,3.32,127.1,10,1270,1.4,15.5,3.91,54.37,26.4,False
2025-10-29T20:57:55.475814,Swing,L2,L2-M2,P-PEEK,B251029-652,OP-1,expert,0.3,ok,72.4,71.4,49.0,5.32,3.42,133.2,9,1198,1.23,10.02,2.75,51.66,23.8,False
2025-10-29T23:18:55.475814,Day,L2,L2-M6,P-NYLON,B251029-549,OP-3,novice,28.6,due_soon,73.2,73.4,42.8,5.18,3.09,105.0,13,1365,2.51,20.72,4.91,55.05,30.3,False
2025-10-29T23:47:55.475814,Night,L4,L4-M5,P-PEEK,B251029-612,OP-5,expert,29.0,due_soon,73.0,73.2,48.7,5.38,4.06,112.5,13,1461,1.98,31.07,5.9,56.52,27.2,False
2025-10-30T00:18:55.475814,Swing,L4,L4-M4,P-NYLON,B251030-926,OP-4,intermediate,24.1,due_soon,75.4,81.9,39.7,5.27,3.44,107.6,14,1506,4.39,56.97,9.23,60.29,26.1,True
2025-10-30T00:57:55.475814,Day,L2,L2-M4,P-PP,B251030-918,OP-3,novice,20.1,ok,72.9,73.4,35.8,5.4,2.4,135.1,11,1485,2.34,29.72,4.28,56.95,30.9,False
2025-10-30T01:11:55.475814,Swing,L3,L3-M5,P-ABS,B251030-662,OP-4,intermediate,28.6,due_soon,73.0,71.1,45.7,6.0,3.5,96.2,8,769,2.14,10.13,4.46,44.7,25.8,False
2025-10-30T02:07:55.475814,Day,L4,L4-M5,P-ABS,B251030-684,OP-3,novice,16.8,ok,75.5,76.5,37.9,4.99,2.71,80.0,13,1040,2.41,18.93,2.17,50.93,24.8,False
2025-10-30T02:27:55.475814,Day,L2,L2-M3,P-PP,B251030-526,OP-3,novice,18.4,ok,74.2,78.4,51.7,5.76,3.33,122.5,9,1102,3.44,38.27,3.12,52.59,27.3,False
2025-10-30T02:59:55.475814,Day,L4,L4-M4,P-ABS,B251030-397,OP-3,novice,13.1,ok,74.7,74.7,46.6,4.87,2.75,114.5,11,1259,2.16,23.18,2.59,53.8,27.0,False
2025-10-30T03:11:55.475814,Day,L3,L3-M1,P-PP,B251030-749,OP-1,expert,26.5,due_soon,73.0,73.5,34.1,5.99,4.19,105.3,14,1473,1.16,11.67,4.48,56.83,24.5,False
2025-10-30T03:19:55.475814,Swing,L4,L4-M2,P-PP,B251030-624,OP-5,expert,19.1,ok,74.6,77.4,52.0,5.33,3.45,121.0,9,1089,1.89,16.04,3.18,52.03,26.1,False
2025-10-30T03:38:55.475814,Swing,L3,L3-M6,P-PEEK,B251030-430,OP-4,intermediate,9.4,ok,72.4,77.5,51.2,5.29,3.46,118.1,8,944,2.66,17.24,4.49,49.75,24.9,False
2025-10-30T03:45:55.475814,Swing,L3,L3-M6,P-PP,B251030-793,OP-3,novice,17.4,ok,72.0,71.4,55.9,5.93,3.15,108.1,12,1297,2.64,34.04,2.57,53.23,23.7,False
2025-10-30T04:11:55.475814,Day,L4,L4-M3,P-PEEK,B251030-765,OP-1,expert,2.8,ok,72.2,70.4,48.6,5.82,3.71,134.1,10,1341,0.67,9.46,2.37,53.59,29.1,False
2025-10-30T04:12:55.475814,Day,L3,L3-M2,P-PP,B251030-192,OP-2,intermediate,24.0,due_soon,75.2,74.0,49.0,5.79,3.98,116.7,14,1633,1.3,18.63,5.5,59.55,24.6,False
2025-10-30T04:46:55.475814,Day,L4,L4-M6,P-ABS,B251030-568,OP-2,intermediate,3.8,ok,74.9,74.8,35.7,6.05,2.77,123.0,8,983,1.35,13.83,2.74,49.42,28.5,False
2025-10-30T04:50:55.475814,Swing,L4,L4-M4,P-PP,B251030-315,OP-1,expert,25.3,due_soon,73.5,73.5,46.6,5.39,3.57,103.2,8,825,1.0,5.19,7.11,46.43,24.7,False
2025-10-30T05:26:55.475814,Night,L2,L2-M3,P-NYLON,B251030-602,OP-1,expert,0.0,ok,74.9,74.9,51.8,5.72,4.11,110.7,15,1661,1.47,27.94,5.4,60.31,24.4,False
2025-10-30T05:49:55.475814,Day,L3,L3-M2,P-PEEK,B251030-933,OP-1,expert,15.8,ok,73.5,72.0,49.8,5.13,2.86,155.0,8,1240,1.12,15.07,4.99,52.55,29.5,False
2025-10-30T07:29:55.475814,Night,L1,L1-M4,P-PEEK,B251030-519,OP-4,intermediate,26.6,due_soon,72.9,79.7,55.4,5.73,4.27,108.0,12,1295,4.04,34.6,6.33,56.13,22.4,False
2025-10-30T07:48:55.475814,Day,L3,L3-M5,P-PP,B251030-861,OP-2,intermediate,21.2,ok,74.9,75.2,54.5,5.61,3.32,122.0,14,1708,1.5,29.57,3.84,61.16,28.3,False
2025-10-30T08:17:55.475814,Night,L4,L4-M2,P-PEEK,B251030-316,OP-1,expert,11.0,ok,74.8,75.9,48.5,6.18,3.34,126.6,8,1012,1.25,9.41,4.28,50.27,23.5,False
2025-10-30T09:12:55.475814,Night,L1,L1-M3,P-ABS,B251030-643,OP-5,expert,27.0,due_soon,74.2,76.4,61.4,5.15,4.08,134.9,11,1483,2.38,33.29,6.69,57.99,20.0,False
2025-10-30T10:10:55.475814,Day,L2,L2-M4,P-PEEK,B251030-876,OP-1,expert,15.5,ok,73.5,72.4,54.9,4.99,3.22,129.3,10,1293,0.6,5.62,3.81,53.53,24.3,False
2025-10-30T10:38:55.475814,Swing,L2,L2-M1,P-NYLON,B251030-748,OP-1,expert,13.3,ok,73.5,76.4,46.1,5.24,3.64,115.8,14,1620,1.69,32.59,3.39,60.17,22.5,False
2025-10-30T10:54:55.475814,Day,L4,L4-M4,P-ABS,B251030-400,OP-4,intermediate,50.3,overdue,74.0,76.7,48.7,5.53,5.03,98.7,12,1184,2.84,36.14,6.93,53.3,28.3,False
2025-10-30T10:56:55.475814,Day,L1,L1-M5,P-NYLON,B251030-707,OP-2,intermediate,10.8,ok,73.4,73.7,48.8,5.82,2.36,117.4,14,1644,1.4,25.17,3.46,59.6,25.0,False
2025-10-30T11:25:55.475814,Day,L4,L4-M6,P-ABS,B251030-217,OP-1,expert,17.4,ok,74.1,74.0,53.7,5.5,3.82,116.5,8,932,0.85,8.81,3.09,48.32,24.4,False
2025-10-30T12:33:55.475814,Day,L1,L1-M1,P-NYLON,B251030-606,OP-4,intermediate,14.1,ok,75.7,77.1,34.3,5.46,3.03,101.3,10,1012,2.07,24.42,3.26,50.68,27.2,False
2025-10-30T12:36:55.475814,Day,L3,L3-M1,P-PP,B251030-457,OP-4,intermediate,32.8,overdue,74.2,73.8,41.5,5.62,4.93,129.2,14,1808,2.61,56.18,8.26,62.28,29.6,False
2025-10-30T13:07:55.475814,Night,L2,L2-M1,P-NYLON,B251030-343,OP-2,intermediate,6.7,ok,73.6,73.4,32.9,5.74,3.04,107.2,15,1607,2.29,41.94,3.98,58.91,21.6,False
2025-10-30T14:17:55.475814,Day,L1,L1-M1,P-ABS,B251030-948,OP-2,intermediate,16.2,ok,72.3,71.4,42.6,5.49,2.56,114.5,10,1145,1.27,14.44,2.94,50.82,29.2,False
2025-10-30T14:24:55.475814,Day,L1,L1-M6,P-PEEK,B251030-347,OP-2,intermediate,3.2,ok,75.2,80.6,51.1,5.27,2.56,114.7,15,1721,3.07,57.62,3.73,63.23,24.8,True
2025-10-30T15:25:55.475814,Day,L2,L2-M3,P-ABS,B251030-188,OP-3,novice,11.2,ok,73.9,74.2,63.2,5.95,2.76,108.3,14,1516,2.02,36.52,1.4,57.74,28.1,False
2025-10-30T16:23:55.475814,Night,L1,L1-M3,P-NYLON,B251030-768,OP-4,intermediate,9.1,ok,72.9,71.9,42.5,5.26,3.95,121.9,10,1219,2.14,21.94,4.82,52.17,24.6,False
2025-10-30T18:11:55.475814,Day,L2,L2-M2,P-NYLON,B251030-980,OP-1,expert,23.1,due_soon,75.0,79.1,50.6,5.64,3.88,121.6,8,973,2.57,19.18,3.77,50.76,24.6,False
2025-10-30T18:25:55.475814,Swing,L3,L3-M3,P-NYLON,B251030-157,OP-3,novice,16.7,ok,74.8,75.0,51.5,5.94,2.71,111.5,12,1337,2.13,28.33,3.85,55.15,23.0,False
2025-10-30T19:13:55.475814,Day,L1,L1-M5,P-PEEK,B251030-909,OP-3,novice,30.8,overdue,75.5,75.1,45.4,5.01,4.84,116.4,14,1630,2.99,41.52,9.29,59.88,26.7,False
2025-10-30T19:46:55.475814,Day,L4,L4-M6,P-PP,B251030-632,OP-1,expert,21.6,ok,72.4,71.0,49.8,5.44,3.11,122.4,11,1346,0.66,6.4,2.8,53.89,24.9,False
2025-10-30T19:51:55.475814,Night,L2,L2-M5,P-ABS,B251030-930,OP-2,intermediate,16.8,ok,75.0,75.3,52.5,5.54,3.08,118.4,15,1776,2.43,51.73,4.4,62.29,22.6,False
2025-10-30T19:59:55.475814,Day,L1,L1-M4,P-NYLON,B251030-429,OP-3,novice,34.8,overdue,74.5,73.5,47.8,6.16,5.2,116.8,11,1285,3.03,41.9,10.51,53.79,26.1,False
2025-10-30T20:28:55.475814,Night,L1,L1-M1,P-NYLON,B251030-236,OP-1,expert,21.2,ok,75.1,74.9,51.9,5.46,2.33,127.9,11,1406,1.1,13.97,4.14,56.22,22.8,False
2025-10-30T20:56:55.475814,Day,L2,L2-M5,P-PP,B251030-556,OP-2,intermediate,31.4,overdue,72.6,73.5,56.0,5.17,4.6,117.5,15,1762,1.61,33.92,9.64,61.43,28.0,False
2025-10-30T21:59:55.475814,Swing,L2,L2-M1,P-NYLON,B251030-198,OP-1,expert,42.0,overdue,75.5,75.1,36.4,5.53,5.8,102.9,12,1235,2.71,29.41,11.33,53.55,21.3,True
2025-10-30T22:54:55.475814,Night,L1,L1-M4,P-ABS,B251030-413,OP-1,expert,0.0,ok,73.6,75.5,64.4,5.32,3.18,136.7,14,1913,2.23,26.3,5.73,64.55,20.9,False
2025-10-31T00:01:55.475814,Swing,L2,L2-M6,P-PEEK,B251031-689,OP-4,intermediate,0.0,ok,73.1,72.5,51.9,5.72,3.54,99.9,12,1199,1.92,25.43,4.49,52.08,24.0,False
2025-10-31T00:04:55.475814,Swing,L3,L3-M3,P-PEEK,B251031-185,OP-2,intermediate,32.5,overdue,74.3,72.8,49.7,5.32,4.85,98.7,11,1086,2.55,16.85,9.17,50.36,22.0,False
2025-10-31T00:14:55.475814,Day,L2,L2-M4,P-PEEK,B251031-150,OP-1,expert,42.8,overdue,72.0,74.2,30.5,4.83,5.7,126.5,8,1012,1.73,20.0,10.29,49.67,26.6,True
2025-10-31T01:16:55.475814,Day,L1,L1-M1,P-ABS,B251031-391,OP-1,expert,9.7,ok,74.3,73.9,34.4,5.0,3.45,114.9,13,1493,0.92,8.6,3.86,57.27,27.6,False
2025-10-31T02:37:55.475814,Day,L1,L1-M1,P-ABS,B251031-890,OP-3,novice,22.8,ok,74.1,73.8,51.2,5.44,3.3,87.0,11,957,1.57,13.15,4.0,48.65,27.3,False
2025-10-31T02:57:55.475814,Swing,L1,L1-M5,P-PP,B251031-272,OP-3,novice,12.9,ok,73.1,70.8,52.5,5.36,3.51,106.5,14,1490,1.86,19.98,3.39,56.15,22.3,False
2025-10-31T03:28:55.475814,Day,L2,L2-M5,P-PP,B251031-809,OP-1,expert,19.9,ok,74.1,73.1,47.7,5.11,3.66,152.2,13,1978,0.85,17.61,4.72,64.77,25.2,False
2025-10-31T03:39:55.475814,Day,L4,L4-M6,P-PEEK,B251031-371,OP-2,intermediate,13.1,ok,72.9,73.5,42.0,5.38,3.06,110.9,15,1663,1.64,28.62,4.03,59.86,24.7,False
2025-10-31T03:40:55.475814,Swing,L2,L2-M2,P-ABS,B251031-441,OP-5,expert,13.9,ok,74.8,73.4,49.0,5.75,2.76,131.2,14,1836,1.06,19.39,1.89,62.58,24.3,False
2025-10-31T03:43:55.475814,Night,L3,L3-M4,P-NYLON,B251031-416,OP-3,novice,19.4,ok,72.2,73.5,58.2,5.54,3.13,94.8,9,852,2.87,26.34,5.73,46.87,28.9,False
2025-10-31T04:18:55.475814,Day,L3,L3-M3,P-PP,B251031-387,OP-3,novice,36.1,overdue,74.5,75.2,37.0,5.69,5.54,95.9,8,767,3.33,16.44,10.57,46.09,26.3,True
2025-10-31T05:33:55.475814,Night,L2,L2-M2,P-NYLON,B251031-418,OP-3,novice,27.6,due_soon,72.9,72.2,55.1,5.63,3.28,102.9,11,1131,2.34,17.11,4.9,50.89,25.1,False
2025-10-31T06:04:55.475814,Day,L1,L1-M4,P-ABS,B251031-164,OP-2,intermediate,22.6,ok,72.1,72.9,45.1,5.91,2.28,102.6,15,1539,1.15,14.45,5.09,57.66,28.0,False
2025-10-31T06:56:55.475814,Swing,L1,L1-M2,P-PEEK,B251031-319,OP-4,intermediate,23.8,due_soon,74.5,76.4,45.4,5.57,2.03,112.1,9,1008,2.46,23.57,7.06,50.38,19.3,False
2025-10-31T07:59:55.475814,Day,L4,L4-M1,P-PEEK,B251031-216,OP-5,expert,15.1,ok,73.8,77.2,57.1,6.19,4.21,122.4,14,1713,1.96,30.28,3.56,61.92,29.9,False
2025-10-31T08:15:55.475814,Day,L4,L4-M2,P-NYLON,B251031-712,OP-5,expert,5.6,ok,74.4,72.4,40.4,5.29,3.21,108.1,9,973,1.06,8.71,2.89,48.42,25.0,False
2025-10-31T08:58:55.475814,Night,L3,L3-M5,P-PEEK,B251031-724,OP-4,intermediate,22.6,ok,75.3,74.2,52.9,5.29,4.13,142.7,13,1855,1.95,34.7,6.35,63.15,23.5,False
2025-10-31T09:59:55.475814,Day,L3,L3-M6,P-ABS,B251031-469,OP-3,novice,20.0,ok,73.9,72.7,51.9,5.14,3.45,127.1,12,1525,1.74,16.33,4.81,57.36,23.4,False
2025-10-31T11:33:55.475814,Swing,L1,L1-M2,P-NYLON,B251031-479,OP-4,intermediate,0.9,ok,74.1,75.7,43.6,5.28,3.68,81.3,10,812,2.06,15.26,3.1,46.99,25.7,False
2025-10-31T11:35:55.475814,Swing,L4,L4-M5,P-PEEK,B251031-806,OP-4,intermediate,9.4,ok,74.6,74.9,45.6,5.19,2.88,105.1,12,1260,1.81,20.67,2.51,53.88,24.1,False
2025-10-31T12:01:55.475814,Day,L2,L2-M3,P-PP,B251031-463,OP-4,intermediate,23.3,due_soon,75.9,77.7,51.5,5.29,2.92,118.4,12,1420,2.25,37.93,4.96,57.42,31.6,False
2025-10-31T12:06:55.475814,Day,L2,L2-M5,P-PEEK,B251031-286,OP-5,expert,0.0,ok,74.0,73.2,35.5,4.96,3.46,115.3,13,1498,0.38,5.05,3.36,57.08,25.2,False
2025-10-31T12:49:55.475814,Swing,L4,L4-M4,P-NYLON,B251031-407,OP-4,intermediate,0.0,ok,75.7,77.3,51.2,5.63,3.5,128.1,14,1792,2.79,31.82,2.55,63.24,23.1,False
2025-10-31T13:14:55.475814,Swing,L4,L4-M3,P-ABS,B251031-263,OP-4,intermediate,27.6,due_soon,74.6,74.2,42.9,5.33,3.18,125.2,13,1627,1.91,23.42,5.86,59.5,24.2,False
2025-10-31T13:28:55.475814,Day,L3,L3-M3,P-PP,B251031-232,OP-5,expert,13.8,ok,74.6,74.5,48.1,5.86,3.49,142.3,14,1992,1.18,20.83,3.51,65.44,24.9,False
2025-10-31T13:42:55.475814,Day,L1,L1-M2,P-ABS,B251031-747,OP-1,expert,28.2,due_soon,75.6,75.3,50.9,5.24,4.07,109.5,12,1313,1.52,18.5,4.37,54.89,25.3,False
2025-10-31T13:52:55.475814,Day,L2,L2-M5,P-NYLON,B251031-937,OP-4,intermediate,20.5,ok,72.8,73.8,38.5,5.51,3.14,121.1,9,1089,1.29,13.49,2.84,50.77,28.3,False
2025-10-31T14:18:55.475814,Swing,L1,L1-M1,P-ABS,B251031-414,OP-4,intermediate,18.8,ok,72.5,75.5,49.2,5.63,3.08,122.0,10,1220,1.57,13.4,3.05,53.44,22.5,False
2025-10-31T14:19:55.475814,Swing,L3,L3-M3,P-PP,B251031-972,OP-2,intermediate,29.4,due_soon,73.1,72.8,46.1,5.29,4.74,93.1,12,1117,2.19,16.3,6.0,50.85,24.4,False
2025-10-31T15:27:55.475814,Day,L1,L1-M2,P-PP,B251031-453,OP-2,intermediate,12.3,ok,75.0,74.5,55.9,4.93,3.43,113.5,11,1248,1.53,17.51,2.2,53.56,27.1,False
2025-10-31T15:35:55.475814,Night,L3,L3-M4,P-PP,B251031-944,OP-1,expert,19.3,ok,74.6,74.3,52.4,5.95,3.54,124.3,14,1740,1.26,13.54,6.3,61.36,25.3,False
2025-10-31T15:56:55.475814,Day,L3,L3-M6,P-ABS,B251031-461,OP-2,intermediate,22.4,ok,74.0,74.6,51.9,5.63,2.85,126.5,9,1138,0.93,8.55,3.34,51.84,23.1,False
